Index	FileName	SentenceHebrew	Transcription	Russian
1855	s_ccc9f3e89a12.mp3	יֵשׁ לְךָ קְנָס קָטָן.	йеш лехá кнас катáн.	У вас есть небольшой штраф.
1856	s_3e22c6e5a7da.mp3	הִזְמַנּוּ סֵפֶר בְּהַשְׁאָלָה בֵּין-סִפְרִיָּיתִית.	hизмáнну сéфер бе-hашаалá бейн-сифрия́тит.	Мы заказали книгу по межбиблиотечному абонементу.
1857	s_947d80868bfc.mp3	הַסֵּפֶר אֵינוֹ לְהַשְׁאָלָה הַבַּיְתָה.	hа-сéфер эйнó ле-hашаалá hабáйта.	Книга не выдаётся на дом.
1858	s_b3f916f0155c.mp3	תּוּכַל לְהַדְפִּיס אֶת הַמַּאֲמָר.	тӯхáль леhадпӣ́с эт hа-маамáр.	Вы сможете распечатать статью.
1859	s_bd9227f4b99c.mp3	אָנוּ מְבַצְּעִים פְּרוֹיֶקְט דִּיגִיטַצְיָה.	áну мевацъӣ́м пройéкт дигитáцья.	Мы осуществляем проект оцифровки.
1860	s_f0be117af6bd.mp3	הַסֵּפֶר עוֹבֵר שִׁיקוּם וּכְרִיכָה.	hа-сéфер овéр шикӯ́м у-хрихá.	Книга проходит реставрацию и переплёт.
1861	s_595500268f45.mp3	הִנֵּה הַשִּׁיפֶר שֶׁל הַסֵּפֶר.	hинé hа-шӣ́фер шель hа-сéфер.	Вот шифр книги.
1862	s_bb9e854f40f1.mp3	מִלֵּאתִי טוֹפֶס בַּקָּשַׁת עִיּוּן.	милéти тóфес бакашáт ийӯ́н.	Я заполнил бланк запроса на ознакомление.
1863	s_2f0daab03c79.mp3	כָּל הַמֵּידָע שָׁמוּר בְּשָׁרָת.	коль hа-мейдá шамӯ́р бе-шарáт.	Вся информация сохранена на сервере.
1864	s_de4d44ca0d03.mp3	עֲבוֹדַת הַמֶּחְקָר שֶׁלְּךָ מְרַתֶּקֶת.	аводáт hа-мехкáр шельхá мератéкет.	Ваша исследовательская работа увлекательна.
1865	s_75e30debe9bd.mp3	הַגַּרְנִיק עוֹבֵד בְּלַחַץ גָּבוֹהַּ.	hа-гáрник овéд бе-лáхац гавóаh.	Аппарат высокого давления работает под высоким давлением.
1866	s_419535f13008.mp3	זֶה שַׁמְפּוּ לָרֶכֶב אֵיכוּתִי.	зэ шампӯ́ ла-рéхев эйхутӣ́.	Это качественный автошампунь.
1867	s_57b48a5623c6.mp3	נִגַּבְתִּי עִם מַטְלִית מִיקְרוֹפַיְיבֶּר.	нигáвти им матлӣ́т микрофáйбер.	Я протёр салфеткой из микрофибры.
1868	s_6e37b4cb0e94.mp3	נַקֵּה עִם סְפוֹג רְחִיצָה.	накé им сфог рехицá.	Помой губкой для мытья.
1869	s_fc04b3f18638.mp3	הַשּׁוֹאֵב אָבָק הַזֶּה חָזָק.	hа-шоэ́в авáк hа-зэ́ хазáк.	Этот пылесос мощный.
1870	s_29cc08a862ba.mp3	הַמַּדְחֵס פּוֹעֵל בְּלַחַץ גָּבוֹהַּ.	hа-мадхéс по'éль бе-лáхац гавóаh.	Компрессор работает под высоким давлением.
1871	s_49c2723a1805.mp3	מָרַחְנוּ וַקְס עַל הָרֶכֶב.	марáхну вакс аль hа-рéхев.	Мы нанесли воск на машину.
1872	s_0b952117a10c.mp3	עָשִׂינוּ פּוֹלִישׁ יָסוֹדִי לָרֶכֶב.	асӣ́ну пóлиш йесодӣ́ ла-рéхев.	Мы сделали основательную полировку машины.
1873	s_3b061747fd5f.mp3	הִשְׁתַּמַּשְׁתִּי בְּמַבְרִיק צְמִיגִים חָדָשׁ.	hиштамáшти бе-маврӣ́к цмигӣ́м хадáш.	Я использовал новый чернитель шин.
1874	s_3021ad9391ad.mp3	מִלֵּאתִי נוֹזֵל שְׁמָשׁוֹת בַּמְּכוֹנִית.	милéти нозéль шмашóт ба-мехонӣ́т.	Я залил омыватель стёкол в машину.
1875	s_90828f9e948f.mp3	רִסַּסְתִּי מֵסִיר שׁוּמָנִים עַכְשָׁו.	рисáсти месӣ́р шуманӣ́м ахшáв.	Я распылил обезжириватель сейчас.
1876	s_858dc424073a.mp3	מֵסִיר חֲרָקִים מְנַקֶּה מְצוּיָן.	месӣ́р харакӣ́м менакé мецуян.	Очиститель насекомых чистит отлично.
1877	s_cbee83f5ae12.mp3	קָנִינוּ מְנַקֵּה רִפּוּדִים חָזָק.	канӣ́ну менакé рипудӣ́м хазáк.	Мы купили сильный очиститель обивки.
1878	s_251e41a229ac.mp3	הַתַּרְסִיס לַדֶּשְׁבּוֹרְד מַבְרִיק מְאוֹד.	hа-тарсӣ́с ла-дéшборд маврӣ́к меóд.	Спрей для приборной панели очень блестит.
1879	s_5944e151318a.mp3	תָּלִיתִי עֵץ רֵיחַ בָּרֶכֶב.	талӣ́ти эц рéях ба-рéхев.	Я повесил ароматизатор-ёлочку в машине.
1880	s_bef4303b356e.mp3	לָבַשְׁתִּי כְּפָפוֹת גּוּמִי עָבוֹת.	лавáшти кфафóт гӯ́ми авóт.	Я надел плотные резиновые перчатки.
1881	s_a7abe99e3534.mp3	נָעַלְתִּי מַגָּפֵי גּוּמִי גְּבוֹהִים.	наáльти магафéй гӯ́ми гвоhӣ́м.	Я надел высокие резиновые сапоги.
1882	s_9a1e944c7dea.mp3	הָעוֹבֵד לוֹבֵשׁ סִינָר מָגֵן.	hа-овéд ловéш синáр магéн.	Работник носит защитный фартук.
1883	s_b6889f1454ee.mp3	זֹאת מִבְרֶשֶׁת גַּ׳נְטִים מְיוּחֶדֶת.	зот миврéшет жáнтим меюхéдет.	Это специальная щётка для дисков.
1884	s_4e2c6ee887c2.mp3	חִבַּרְתִּי אֶת צִנּוֹר הַמַּיִם.	хибáрти эт цинóр hа-мáйим.	Я подключил водяной шланг.
1885	s_0a22c6648aa3.mp3	הֶאֶקְדַּח שׁוֹטֵף בְּלַחַץ חָזָק.	hа-экдáх шотéф бе-лáхац хазáк.	Пистолет моет под сильным давлением.
1886	s_9cc52682ec39.mp3	נִכְנַסְנוּ אֶל מִנְהֶרֶת שְׁטִיפָה.	нихнáсну эль минhéрет штифá.	Мы заехали в туннельную автомойку.
1887	s_50cbfe4b1f41.mp3	מְיַבֵּשׁ פֶּן מְיַבֵּשׁ מַהֵר.	меябéш фен меябéш маhéр.	Фен-сушилка сушит быстро.
1888	s_a9133876a39f.mp3	הִזְמַנְתִּי שְׁטִיפָה חִיצוֹנִית לָרֶכֶב.	hизмáнти штифá хицонӣ́т ла-рéхев.	Я заказал наружную мойку автомобиля.
1889	s_1119beb36b94.mp3	עָשִׂינוּ נִקּוּי פְּנִימִי שָׁלֵם.	асӣ́ну никӯ́й пнимӣ́ шалéм.	Мы сделали полную внутреннюю чистку.
1890	s_c08373f86335.mp3	הָרֶכֶב עָבַר שְׁטִיפָה מַקִּיפָה.	hа-рéхев авáр штифá макифá.	Автомобиль прошёл комплексную мойку.
1891	s_f043109f19db.mp3	נִקִּינוּ אֶת הַשִּׁמְשָׁה הַקִּדְמִית.	никӣ́ну эт hа-шимшá hа-кидмӣ́т.	Мы вымыли лобовое стекло.
1892	s_d5320066bf3a.mp3	הַשִּׁמְשָׁה הָאֲחוֹרִית נְקִיָּה כָּעֵת.	hа-шимшá hа-ахорӣ́т некийá ка'éт.	Заднее стекло сейчас чистое.
1893	s_b9d57c093490.mp3	תִּסְגּוֹר אֶת חַלּוֹן הַצַּד.	тисгóр эт халóн hа-цад.	Закрой боковое окно.
1894	s_defdc0c9bfed.mp3	קִפַּלְתִּי אֶת הַמַּרְאָה הַצְּדָדִית.	кипáльти эт hа-мар'á hа-цдадӣ́т.	Я сложил боковое зеркало.
1895	s_b913cf0ee336.mp3	שָׁאַבְנוּ אֶת שְׁטִיחֵי הָרֶכֶב.	ша'áвну эт штихéй hа-рéхев.	Мы пропылесосили автомобильные коврики.
1896	s_e7235d010a5c.mp3	רָחַצְנוּ אֶת שְׁטִיחֵי הַגּוּמִי.	рахáцну эт штихéй hа-гӯ́ми.	Мы вымыли резиновые коврики.
1897	s_5a0e8f0b317c.mp3	שְׁטִיחֵי בַּד דּוֹרְשִׁים שְׁאִיבָה.	штихéй бад доршӣ́м шеивá.	Тканевые коврики требуют чистки пылесосом.
1898	s_0cade08e685c.mp3	הָרִפּוּדִים בָּרֶכֶב נְקִיִּים מְאוֹד.	hа-рипудӣ́м ба-рéхев некийӣ́м меóд.	Обивка в машине очень чистая.
1899	s_12cc40c811e0.mp3	נִקִּינוּ אֶת מוֹשְׁבֵי הָעוֹר.	никӣ́ну эт мошвéй hа-ор.	Мы очистили кожаные сиденья.
1900	s_855455fc8970.mp3	נִגַּבְתִּי אֶת הַדֶּשְׁבּוֹרְד הַיּוֹם.	нигáвти эт hа-дéшборд hайóм.	Я протёр приборную панель сегодня.
1901	s_d7151ffe143e.mp3	תָּא הַמִּטְעָן רֵיק וְנָקִי.	та hа-митъáн рек ве-накӣ́.	Багажник пустой и чистый.
1902	s_5ce573c39b65.mp3	הַגַּ׳נְטִים מַבְרִיקִים מֵרֹב נִקָּיוֹן.	hа-жáнтим маврикӣ́м ме-рóв никайóн.	Диски блестят от чистоты.
1903	s_2890866bc7c2.mp3	שָׁטַפְנוּ אֶת הַצְּמִיגִים הֵיטֵב.	шатáфну эт hа-цмигӣ́м hейтéв.	Мы хорошо помыли шины.
1904	s_a7684c46d96e.mp3	הַטֶּמְבּוֹר מְלוּכְלָךְ מְאוֹד כָּרֶגַע.	hа-тéмбор мелухлáх меóд карéга.	Бампер сейчас очень грязный.
1905	s_aa814acf5ed4.mp3	פָּתַחְנוּ אֶת מִכְסֵה הַמָּנוֹעַ.	патáхну эт михсé hа-манóах.	Мы открыли капот.
1906	s_05f7dc4b08b1.mp3	נִקִּינוּ אֶת גַּג הָרֶכֶב.	никӣ́ну эт гаг hа-рéхев.	Мы помыли крышу автомобиля.
1907	s_8a3567bfc6a9.mp3	נִגַּבְנוּ אֶת סַף הַדֶּלֶת.	нигáвну эт саф hа-дéлет.	Мы вытерли дверной порог.
1908	s_8699e113078a.mp3	עָשִׂינוּ פּוֹלִישׁ לַפָּנָסִים הַקִּדְמִיִּים.	асӣ́ну пóлиш ла-панасӣ́м hа-кидмийӣ́м.	Мы отполировали передние фары.
1909	s_fc79452447af.mp3	הֵסַרְנוּ אֶת כָּל הַפִּיחַ.	hесáрну эт коль hа-пӣ́ах.	Мы удалили всю копоть.
1910	s_976dd926779c.mp3	הָיָה לִכְלוּךְ קָשֶׁה מְאוֹד.	hайá лихлӯ́х кашé меóд.	Была очень сильная грязь.
1911	s_30620c66cc15.mp3	הַצִּפּוּי הַקֵּרָמִי מֵגֵן מְצוּיָן.	hа-ципӯ́й hа-керáми мегéн мецуян.	Керамическое покрытие отлично защищает.
1912	s_422e3a5aeea5.mp3	עָשִׂינוּ דִיטֵיְילִינְג מִקְצוֹעִי לָרֶכֶב.	асӣ́נו дитéйлинг микцоӣ́ ла-рéхев.	Мы сделали профессиональный детейлинг автомобиля.
1913	s_c42cb219879b.mp3	שָׁלוֹם, רַק שְׁטִיפָה חִיצוֹנִית?	шалóм, рак штифá хицонӣ́т?	Здравствуйте, только наружная мойка?
1914	s_f77e38399ce9.mp3	נָא לְקַפֵּל אֶת הַמַּרְאוֹת.	на лекапéль эт hа-мар'óт.	Пожалуйста, сложите зеркала.
1915	s_acbfa5f36ee4.mp3	תִּסְגּוֹר אֶת כָּל הַחַלּוֹנוֹת.	тисгóр эт коль hа-халонóт.	Закрой все окна.
1916	s_7ec0675a0530.mp3	יֵשׁ לָכֶם דְּבָרִים יְקָרִים?	йеш лахéм дварӣ́м йекарӣ́м?	У вас есть ценные вещи?
1917	s_940e33f1b491.mp3	יֵשׁ כֶּתֶם עַל הָרִפּוּד.	йеш кéтем аль hа-рипӯ́д.	На обивке есть пятно.
1918	s_c97a75a67583.mp3	נָא לְהַמְתִּין בַּחֲדַר הַהַמְתָּנָה.	на леhамтӣ́н ба-хадáр hа-hамтанá.	Пожалуйста, подождите в комнате ожидания.
1919	s_4bc63ba0a976.mp3	תִּפְתַּח אֶת תָּא הַמִּטְעָן.	тифтáх эт та hа-митъáн.	Открой багажник.
1920	s_f56cfd842ca2.mp3	הַמְּכוֹנִית שֶׁלְּךָ כְּבָר מוּכָנָה!	hа-мехонӣ́т шельхá квар муханá!	Твоя машина уже готова!
1921	s_a16c98641602.mp3	הַשְּׁטִיפָה לוֹקַחַת עֶשְׂרִים דַּקּוֹת.	hа-штифá локáхат эсрӣ́м дакóт.	Мойка занимает двадцать минут.
1922	s_2bf594233474.mp3	תִּזָּהֵר, הָרִצְפָּה כָּאן רְטוּבָה.	тизаhéр, hа-рицпá кан ретувá.	Осторожно, пол здесь мокрый.
1923	s_3f8b7b69243a.mp3	אֶפְשָׁר לְקַבֵּל כַּרְטִיס מָנוּי?	эфшáр лекабéль картӣ́с манӯ́й?	Можно получить карту постоянного клиента?
1924	s_fddb1eec017e.mp3	הַאִם לִשְׁאוֹב אֶת הַכִּסְּאוֹת?	hаи́м лиш'óв эт hа-кис'óт?	Пропылесосить сиденья?
1925	s_3c969f511d6b.mp3	שְׁפוֹךְ חוֹמֶר עַל הַגַּ׳נְטִים.	шфох хóмер аль hа-жáнтим.	Налей средство на диски.
1926	s_264058fd219f.mp3	סַע קָדִימָה לְאַט מְאוֹד.	са кадӣ́ма ле'áт меóд.	Езжай вперёд очень медленно.
1927	s_aec7dcd8b0db.mp3	נִקִּינוּ אֶת סִפֵּי הַדְּלָתוֹת.	никӣ́ну эт сипéй hа-длатóт.	Мы очистили дверные пороги.
